label,Blue,Green,Red,NIR,SWIR1,SWIR2,longitude,latitude
1,0.1153,0.0995,0.0639,0.343,0.0005,0.138,116.48685397452243,28.78287168023141
1,0.117,0.1001,0.0662,0.3657,0.0008,0.1598,116.45500603140638,28.8137418356202
1,0.1176,0.1025,0.0663,0.3301,0.0007,0.1492,116.40108802244677,28.800052807438746
1,0.1245,0.1132,0.0718,0.3577,0.0009,0.15025,116.4582187625102,28.89545695282583
1,0.1252,0.1183,0.0765,0.3529,0.0006,0.2039,116.34538904298397,28.80179885695169
1,0.1145,0.1021,0.0643,0.3678,0.0007,0.1413,116.66692300456506,28.813855653185676
1,0.1165,0.1057,0.0674,0.3471,0.0008,0.1344,116.72763671973559,28.94077132896587
1,0.1165,0.1017,0.0628,0.3715,0.0009,0.14565,116.5756809241393,28.875255399036096
1,0.1184,0.1012,0.0641,0.376,0.0009,0.14,116.54721065092374,28.827576266783534
1,0.1196,0.1068,0.0694,0.3395,0.0009,0.1402,116.41789386776394,28.82243103668434
1,0.1188,0.1054,0.069,0.3686,0.0008,0.1597,116.61787181095272,28.756915106754562
0,0.1717,0.1664,0.1688,0.2233,0.0009,0.2249,116.68544583292217,28.707520897802272
1,0.1244,0.1193,0.0921,0.2858,0.0007,0.1548,116.45939872389745,28.715753265960988
1,0.1177,0.1063,0.0683,0.389,0.0009,0.1505,116.49438628857199,28.73599117101783
1,0.1182,0.1017,0.0718,0.3431,0.0006,0.1815,116.72454958167607,28.770292705012476
0,0.1465,0.1515,0.2223,0.2853,0.0013,0.3772,116.62816227115111,28.795332824828566
0,0.1398,0.1372,0.1671,0.2296,0.0011,0.3309,116.57019267870017,28.976787939660248
1,0.1368,0.1318,0.093,0.3079,0.0009,0.1995,116.52903083790659,29.020007872493505
1,0.1225,0.109,0.071,0.3767,0.0009,0.13955,116.54549557422402,28.85638955533904
1,0.1182,0.1037,0.0664,0.348,0.0005,0.1221,116.6051802433747,29.031670394051684
0,0.1562,0.1582,0.2147,0.2637,0.001,0.3037,116.70979992205838,28.998740921416825
1,0.1209,0.1077,0.0742,0.3172,0.0007,0.1547,116.74581653275276,29.00388615151602
1,0.1205,0.1096,0.0758,0.3327,0.0005,0.1274,116.55818714180204,28.951061789164264
1,0.1235,0.1132,0.0725,0.3166,0.0008,0.1825,116.43950383418056,28.96409637208223
1,0.1296,0.1324,0.0948,0.376,0.0009,0.1903,116.54618160490391,29.061169713287082
1,0.1272,0.1154,0.0798,0.3526,0.0007,0.1525,116.08345391131613,28.94523052838517
0,0.1544,0.1562,0.1516,0.1034,0.0004,0.0158,116.2014511882577,28.909899948370683
0,0.1276,0.1024,0.0782,0.0782,0.0003,0.0404,116.25170293555986,28.966668987131822
0,0.1267,0.1062,0.0735,0.074,0.0007,0.0285,116.23009296914321,28.89755139613261
0,0.1297,0.1046,0.084,0.1104,0.0003,0.064,116.21465727884562,28.919504377889183
1,0.1183,0.1025,0.0634,0.3677,0.0007,0.1493,116.21877346292497,28.877656506415722
1,0.1236,0.1147,0.076,0.397,0.0008,0.1924,116.13370565861824,28.94077132896587
1,0.1185,0.1053,0.0668,0.4086,0.001,0.1683,116.09974713996354,29.022751995213074
1,0.1255,0.119,0.0823,0.3494,0.0009,0.1412,115.98689509312119,28.932538960807165
1,0.1214,0.1058,0.0681,0.3789,0.0007,0.1662,115.9937553999201,28.888976012633965
1,0.1204,0.1062,0.0685,0.3667,0.0011,0.159,115.97831970962253,28.799792024247882
1,0.1213,0.1065,0.0699,0.327,0.0007,0.154,116.02942899527454,28.798419962888097
1,0.1216,0.107,0.0705,0.3628,0.0007,0.1463,116.1316475665786,28.705462805762604
1,0.1205,0.1054,0.0663,0.3789,0.0006,0.1282,116.25684816565905,28.701689637023193
0,0.2167,0.211,0.237,0.2376,0.001,0.174,115.96279826548995,28.71721108115577
0,0.1665,0.1609,0.1623,0.1966,0.0009,0.21995,116.0085908133728,28.712494620231507
0,0.1385,0.1357,0.0993,0.2786,0.00095,0.19535,116.04212056285257,28.749283015440763
0,0.1644,0.1385,0.1442,0.1726,0.0009,0.2387,115.95885358908056,28.68342407017105
0,0.3515,0.382,0.4308,0.4377,0.0013,0.3523,115.95902509675054,28.72724427984921
0,0.1767,0.1887,0.20825,0.2809,0.0014,0.35385,116.02822844158473,28.729645387228835
0,0.1785,0.1899,0.2163,0.2572,0.001,0.2873,116.01442207415188,28.719269173195453
0,0.1626,0.1731,0.195,0.23325,0.0009,0.26275,115.9964137688047,28.72158452674009
0,0.1808,0.1782,0.20505,0.25075,0.0009,0.3117,116.03243037949908,28.707263636297327
1,0.1247,0.109,0.0738,0.33725,0.0007,0.1653,116.01219247444223,28.70494828275269
1,0.13,0.1137,0.0805,0.2957,0.0009,0.1833,115.99049675419062,28.70983625134693
1,0.1453,0.1288,0.1067,0.2643,0.001,0.2403,115.95679549704089,28.70975049751194
1,0.1434,0.1312,0.0992,0.3062,0.0007,0.2166,115.96387018842728,28.706063082607514
0,0.1823,0.1815,0.1941,0.2131,0.0009,0.2607,115.94230309892814,28.71879752710303
0,0.1608,0.1598,0.1716,0.1877,0.0009,0.2474,115.9163196869272,28.71142269729418
1,0.144,0.1255,0.0955,0.2136,0.0008,0.1561,115.940030622301,28.711594204964154
1,0.1429,0.1257,0.096,0.2684,0.0009,0.2109,115.92673877787807,28.7061488364425
0,0.1937,0.1964,0.2254,0.2432,0.0011,0.2972,115.94045939147593,28.692428222844644
0,0.1656,0.1687,0.1924,0.2116,0.0009,0.2661,115.92035011717158,28.719397803947935
0,0.1632,0.1516,0.152,0.1684,0.0009,0.1785,115.91863504047184,28.690734584603653
0,0.1467,0.1334,0.1647,0.2576,0.001,0.3705,115.9229870475974,28.685803739091927
0,0.1496,0.1313,0.1791,0.2358,0.0011,0.2494,115.91509769477864,28.69566543011539
0,0.1705,0.1734,0.1978,0.2258,0.0011,0.2768,115.92418760128724,28.714831412234897
1,0.1466,0.1301,0.1049,0.2596,0.0009,0.2551,115.95685981241714,28.704969721211434
1,0.1373,0.1331,0.11,0.3008,0.0007,0.178,115.92560253956455,28.747160608024853
1,0.1287,0.1129,0.0775,0.3353,0.0007,0.1626,115.96590684200825,28.750247746084373
1,0.1258,0.1118,0.0703,0.4044,0.0007,0.1608,116.03999815543669,28.849121917823943
1,0.1224,0.1089,0.0794,0.2976,0.0007,0.1267,115.94935635185581,28.83059908946683
1,0.12565,0.119,0.0932,0.30115,0.001,0.18,115.92002854029039,28.86327130059673
1,0.1257,0.1128,0.0781,0.3584,0.0007,0.1713,115.91702715606586,28.878535483224347
1,0.1255,0.1122,0.0756,0.3249,0.0007,0.1267,115.96084736574402,28.90074572648588
1,0.1185,0.106,0.0683,0.3705,0.0007,0.1609,116.08904934904906,28.97020633282505
1,0.123,0.1113,0.0683,0.4253,0.0008,0.1935,116.13810054266139,28.99498919113618
1,0.1258,0.1181,0.087,0.3165,0.0007,0.1603,115.99883631464313,28.988300392007226
1,0.1251,0.1098,0.0736,0.3342,0.0007,0.1325,116.20310194958125,28.981268577538323
1,0.1188,0.1012,0.0668,0.3683,0.0007,0.1437,116.05080313864504,28.97835294714878
1,0.1166,0.0931,0.0656,0.1521,0.0007,0.105,116.25746988096279,29.255166326485575
1,0.1286,0.1154,0.0902,0.3064,0.0009,0.1603,116.25686960411788,29.288781829800328
1,0.1302,0.1257,0.102,0.2899,0.0007,0.1777,116.29931775243627,29.240245159197904
1,0.1293,0.1185,0.0872,0.2814,0.0005,0.1303,116.38841598698737,29.264985140591545
1,0.1277,0.1174,0.0819,0.261,0.0008,0.2063,116.38481432591793,29.244747235534703
1,0.1173,0.1025,0.065,0.2584,0.0006,0.1199,116.3689498664454,29.27570436996487
1,0.1145,0.0924,0.0599,0.1914,0.0007,0.11,116.33319051725599,29.287967168367956
1,0.1195,0.1005,0.0675,0.2493,0.0008,0.1341,116.29777418340652,29.287709906862997
0,0.1588,0.1521,0.1534,0.2342,0.001,0.2748,116.38086964950854,29.272102708895435
0,0.1779,0.2055,0.243,0.2935,0.0009,0.3984,116.30497750554538,29.286509353173184
0,0.1408,0.1382,0.1661,0.2444,0.0009,0.3295,116.34133713157972,29.254137280465738
0,0.1726,0.1797,0.1915,0.269,0.0011,0.3389,116.27230529441549,29.27128804746306
0,0.2207,0.2438,0.2784,0.3118,0.0009,0.2749,116.28641180027077,29.238229944075716
1,0.1172,0.0948,0.0663,0.1933,0.0006,0.1111,116.21626516325176,29.31064905772192
1,0.1236,0.1176,0.0684,0.3872,0.0009,0.2258,116.00325263714501,29.219063961956216
1,0.1233,0.1155,0.06945,0.34705,0.0008,0.1969,115.97924156334875,29.271545308968026
1,0.1268,0.1127,0.0769,0.3561,0.0006,0.1463,116.35484336059014,29.118217452011955
1,0.1126,0.0939,0.0603,0.2555,0.0009,0.1395,116.30236201357832,29.403263199507467
1,0.1252,0.1137,0.0699,0.3199,0.0007,0.1904,116.50645614084647,29.154920093386227
1,0.1111,0.0977,0.0623,0.3484,0.0006,0.1865,116.4690674687923,29.39914701542811
1,0.108,0.0855,0.0577,0.2172,0.0007,0.1425,116.37130809690757,29.453000423799704
1,0.1212,0.0998,0.0693,0.2035,0.0009,0.1222,116.15486541740134,29.321968563940153
1,0.1264,0.1174,0.0836,0.2166,0.001,0.1814,116.02074641948228,29.43687870282222
1,0.1149,0.0952,0.0645,0.2734,0.0009,0.1803,116.36196092889399,29.423072335389378
1,0.1142,0.0976,0.0631,0.3173,0.0007,0.2015,116.35029840733584,29.383282555955596
1,0.1151,0.0974,0.0684,0.2277,0.0007,0.1825,116.44428461048118,29.36493123526846
1,0.1258,0.1196,0.0842,0.3377,0.0009,0.1592,116.44102596475169,29.325998994184538
1,0.1275,0.124,0.0932,0.3206,0.0007,0.1374,116.3890591407498,29.405578553052116
1,0.1233,0.1177,0.0932,0.3014,0.0007,0.1571,116.3825418492908,29.427188519468743
1,0.13,0.1153,0.0885,0.2614,0.0008,0.181,116.24070500622295,29.39580261586364
1,0.126,0.1082,0.0747,0.2713,0.0007,0.1791,116.25150998943126,29.365102742938433
1,0.1324,0.127,0.1008,0.3059,0.0008,0.1856,116.42730535115382,29.383797078965515
1,0.1126,0.0949,0.0636,0.2836,0.0006,0.1645,116.29747404498409,29.32205431777515
1,0.1148,0.1004,0.0638,0.3438,0.0007,0.1691,116.31994154975058,29.37230606507731
1,0.1143,0.0901,0.0606,0.2565,0.0007,0.1333,116.25631220419051,29.309019734857188
1,0.1218,0.1014,0.0712,0.2055,0.0007,0.1189,116.19714205804975,29.325827486514562
1,0.1172,0.1008,0.0655,0.3439,0.0008,0.1455,116.74356549458447,29.300787366698465
1,0.111,0.0967,0.0573,0.3717,0.0009,0.1454,116.60327222054636,29.319824718065494
1,0.1178,0.1092,0.0721,0.3681,0.0009,0.1592,116.73962081817508,29.383111048285617
1,0.1235,0.1053,0.069,0.3753,0.0006,0.1693,116.58972311461848,29.261169094934647
1,0.1202,0.1059,0.0734,0.247,0.0005,0.1497,116.72435663554747,29.23732952880837
1,0.1212,0.1063,0.074,0.3273,0.0009,0.1429,116.71166506796945,29.323769394474876
0,0.1395,0.1371,0.1706,0.2513,0.0013,0.3334,116.70111734626609,29.325998994184527
0,0.1671,0.1772,0.1846,0.25,0.0011,0.2757,116.682423010239,29.35575557492488
0,0.1511,0.1505,0.16,0.2135,0.0009,0.2203,116.70343269981072,29.29169746018988
0,0.1592,0.1558,0.1739,0.2613,0.0018,0.2975,116.56691259451203,29.282007276836396
0,0.1495,0.1331,0.1267,0.164,0.001,0.1829,116.59692643675734,29.270087493773257
0,0.1448,0.1429,0.1828,0.2692,0.0013,0.3065,116.52823761493305,29.309791519372062
0,0.1492,0.1401,0.1545,0.2194,0.0013,0.2407,116.50714217152634,29.338261792587616
1,0.1124,0.0934,0.063,0.2534,0.0008,0.1478,116.31351001212663,29.34117742297716
1,0.117,0.101,0.068,0.2939,0.0011,0.1707,116.7429652177396,29.454372485159492
1,0.1163,0.0983,0.0668,0.2974,0.0009,0.1762,116.5923814835031,29.457116607879065
1,0.1208,0.1083,0.073,0.4035,0.0009,0.1823,116.65412424469346,29.4536864544796
1,0.1211,0.1066,0.0747,0.3205,0.0009,0.1433,116.72409937404254,29.291440198684924
1,0.1282,0.1239,0.0909,0.3339,0.0009,0.1838,116.63697347769615,29.43722171816217
1,0.1178,0.1039,0.0679,0.3079,0.0009,0.1695,116.44865805606553,29.426931257963776
1,0.1201,0.11,0.076,0.3261,0.001,0.1676,116.69768719286667,29.430704426703187
1,0.1164,0.1022,0.0674,0.3437,0.0007,0.1889,116.50456955647681,29.435163626122492
1,0.1185,0.1044,0.071,0.3054,0.0007,0.1942,116.38039800341619,29.33157299345866
1,0.1267,0.1177,0.0827,0.3133,0.0008,0.1626,116.44591393334596,29.31579428782112
1,0.12,0.1022,0.0691,0.259,0.0006,0.1405,116.34746853078133,29.310306042381978
1,0.1263,0.1193,0.0911,0.3075,0.0006,0.1942,116.40933992272416,29.241102697547788
1,0.1265,0.1227,0.0935,0.3238,0.0008,0.162,116.41208404544373,29.30130188970839
0,0.162,0.1411,0.1387,0.1907,0.0009,0.2321,116.3930466940767,29.277119308242167
0,0.1434,0.1263,0.1176,0.231,0.0011,0.2217,116.41585721418315,29.369561942357738
0,0.1717,0.1841,0.2059,0.2627,0.0012,0.3195,116.24332049819007,29.328057086224216
0,0.1862,0.1737,0.188,0.2045,0.0011,0.2441,116.22719877721259,29.27300312416281
0,0.1608,0.16,0.1727,0.2111,0.0009,0.2836,116.39784890883595,29.26940146309337
0,0.1771,0.1752,0.192,0.2274,0.0012,0.3296,116.3457105771641,29.331830254963627
1,0.1049,0.0933,0.0575,0.3375,0.0007,0.2022,115.92757487776942,29.44708340918563
1,0.1209,0.105,0.0747,0.2878,0.0007,0.1985,115.96462053448363,29.398032215573288
1,0.1112,0.0907,0.0592,0.2157,0.0008,0.1604,116.18758050544884,29.459088946083757
1,0.1247,0.1059,0.0739,0.246,0.0008,0.1748,116.16391244699253,29.38551215566524
1,0.1196,0.1026,0.0685,0.2299,0.0006,0.1265,116.18552241340916,29.309191242527152
1,0.1184,0.1058,0.0798,0.29705,0.001,0.2055,115.98228582449087,29.441938179086435
1,0.129,0.1174,0.0929,0.2843,0.0008,0.16725,115.98331487051071,29.344007299531718
