order,complexity,expression,score,error
9,216,[(x13 + (((x61 + tanh((((min(v10-v103) + x84) * x84) + min(v1-v83)))) * (max(v1-v91) + tanh((min(v1-v103) * (mean(v102-v103) + ((min(v8-v71) + min(v8-v71)) + x102)))))) + ((x16 + min(v3-v14)) + x63))); ((mean(v102-v103) + mean(v102-v103)) + ((x68 + softplus(softplus(softplus(x69)))) + ((x71 + softplus(min(v3-v103))) + sigmoid(((x25 + max(v7-v74)) * (x96 + x96)))))); ((x42 + tanh((min(v1-v103) + (((x43 + x43) * ((x82 + x82) * x82)) + x1)))) + (x42 + (((x16 * x75) + x3) + (x42 + mean(v42-v43))))); ((x4 + (x85 + max(v4-v10))) + (((softplus(softplus(x63)) + (x67 + softplus(x16))) * ((-1.734 + min(v4-v103)) + (x102 + (x102 * x102)))) + (x85 + x85))); ((min(v1-v103) * 9.345) + (((x16 * min(v1-v19)) + ((min(v1-v93) * 4.280) * min(v1-v80))) * x12)); (softplus(softplus((min(v61-v73) + (softplus(softplus((min(v40-v73) + (mean(v40-v41) * x44)))) + softplus(min(v32-v83)))))) + (x82 + (((((x84 * (min(v3-v65) + x44)) + x82) + min(v61-v83)) + softplus(x82)) + min(v61-v73)))); ((((x67 + min(v22-v24)) + (x64 + x16)) * ((-7.672 * ((tanh(x78) + x44) + (tanh((x14 * min(v1-v103))) * x64))) + (softplus(min(v6-v71)) + (min(v10-v67) + x82)))) + -1.373); ((((min(v8-v74) + (min(v27-v58) + min(v27-v58))) + min(v27-v58)) + (((min(v24-v58) + tanh((x73 + (x62 + x50)))) + min(v27-v58)) + min(v24-v72))) + softplus(softplus(min(v16-v70)))); ((min(v9-v73) * min(v71-v103)) + -9.659)],0.0026663665655562397,0.10184734891260142
9,217,[((x13 + (((x60 + tanh((min(v2-v83) + ((x84 + min(v10-v103)) * x84)))) * (max(v1-v103) + tanh((min(v1-v103) * ((x102 + min(v8-v71)) + (mean(v102-v103) + min(v8-v71))))))) + (x16 + x63))) + min(v3-v17)); ((softplus(min(v5-v103)) + ((x71 + (sigmoid(((x100 + x96) * (x25 + max(v8-v74)))) + (softplus(softplus(softplus(x69))) + x68))) + mean(v102-v103))) + mean(v102-v103)); (x42 + (((tanh(((x70 * x1) + (min(v1-v103) + ((x43 + x43) * ((x82 + x82) * x82))))) + (x3 + (x75 * x16))) + x42) + (x42 + mean(v43-v44)))); (x85 + (((softplus(softplus(x63)) + (x67 + softplus(x16))) * ((x102 * x102) + ((x102 + min(v4-v103)) + -1.708))) + ((x85 + (x85 + x4)) + max(v7-v10)))); ((min(v1-v103) * 9.099) + (((x16 * min(v1-v19)) + ((min(v1-v75) * 4.232) * min(v1-v85))) * x12)); ((((((min(v3-v59) + x44) * x84) + (x82 + min(v61-v73))) + min(v61-v83)) + x82) + softplus((softplus(x82) + ((softplus((min(v40-v73) * (x43 * mean(v40-v41)))) + softplus(min(v61-v73))) + softplus(min(v32-v83)))))); (-1.329 + (((x64 + x16) + (x67 + min(v23-v24))) * ((((x44 + tanh(x78)) + (x64 * tanh((min(v1-v103) * x14)))) * -7.605) + ((min(v10-v67) + x82) + softplus(min(v6-v71)))))); (((tanh(((x62 + min(v36-v76)) + x55)) + min(v27-v58)) + ((min(v8-v74) + ((min(v27-v58) + min(v27-v58)) + min(v27-v58))) + min(v27-v58))) + (softplus(softplus(min(v16-v59))) + min(v24-v72))); (-9.038 + (min(v61-v73) * min(v61-v73)))],0.011064745153167719,0.10072664553481225
9,219,[((x13 + ((((x60 + tanh((min(v1-v83) + ((x84 + min(v10-v103)) * x84)))) * (max(v1-v103) + tanh((min(v1-v103) * ((x102 + (min(v8-v71) + mean(v102-v103))) + min(v8-v71)))))) + x16) + x63)) + min(v3-v17)); (((softplus(min(v4-v103)) + ((x71 + sigmoid((((mean(v102-v103) + x100) + x96) * (x25 + max(v7-v74))))) + (softplus(softplus(softplus(x69))) + x68))) + mean(v102-v103)) + mean(v102-v103)); (x42 + (((tanh(((x70 * x1) + (min(v1-v103) + ((x43 + x43) * ((x82 + x82) * x82))))) + (x3 + (x16 * x75))) + x42) + (x42 + mean(v43-v44)))); ((x85 + ((softplus(softplus(x63)) + (x67 + softplus(x16))) * (((x102 * x102) + (x102 + min(v5-v103))) + -1.708))) + ((x85 + (x85 + x4)) + max(v7-v10))); ((min(v1-v103) * 9.099) + (((x16 * min(v1-v19)) + ((min(v1-v93) * 4.232) * min(v1-v81))) * x12)); ((((min(v3-v58) + x44) * x84) + (x82 + min(v61-v73))) + (min(v61-v83) + (x82 + softplus((softplus(x82) + ((softplus((min(v40-v73) * (x43 * mean(v40-v41)))) + softplus(min(v61-v73))) + softplus(min(v32-v83)))))))); (-1.329 + (((x64 + x16) + (x67 + min(v22-v24))) * ((((x44 + tanh(x78)) + (x64 * tanh((min(v1-v103) * x14)))) * -7.605) + (softplus(min(v6-v71)) + (min(v10-v67) + x82))))); (((tanh((x62 + (min(v36-v76) + x55))) + min(v27-v58)) + (((min(v8-v74) + min(v27-v58)) + (min(v27-v58) + min(v27-v58))) + min(v27-v58))) + (softplus(softplus(min(v16-v59))) + min(v24-v72))); (-9.038 + (min(v61-v73) * min(v61-v73)))],0.002463442858844444,0.10023159738776656
9,222,[(x13 + ((x16 + (x63 + min(v3-v17))) + ((x60 + tanh((min(v1-v83) + ((min(v10-v103) + x84) * x84)))) * (tanh((min(v1-v103) * ((x102 + min(v8-v71)) + (mean(v102-v103) + min(v8-v71))))) + max(v1-v103))))); ((softplus(min(v5-v103)) + x71) + (sigmoid(((x34 + max(v7-v74)) * (x82 + (x100 + x96)))) + ((x68 + (softplus(softplus(softplus(x69))) + mean(v102-v103))) + mean(v102-v103)))); ((x42 + (((tanh(((min(v1-v103) + (((x43 + x43) * (x82 + x82)) * x82)) + (x1 * x69))) + x3) + x42) + (x16 * x75))) + (x42 + mean(v43-v44))); ((((x102 + min(v1-v103)) + ((min(v72-v103) + -1.998) + (x102 * x102))) * (softplus(softplus(x63)) + (x67 + softplus(x16)))) + (x85 + ((x85 + (x4 + x85)) + max(v7-v9)))); ((min(v1-v103) * 8.738) + (((x12 * min(v1-v19)) + ((min(v1-v93) * 4.103) * min(v1-v81))) * x12)); ((x84 * (min(v3-v58) + x44)) + (((x82 + ((min(v61-v83) + x82) + softplus(x82))) + softplus(softplus((softplus((softplus((min(v40-v73) + (x43 * mean(v40-v41)))) + min(v61-v73))) + softplus(min(v32-v83)))))) + min(v61-v73))); (-1.319 + ((min(v10-v67) + (x82 + ((-7.593 * (tanh(x77) + (x44 + (tanh((min(v1-v103) * x14)) * x64)))) + softplus(min(v6-v71))))) * ((x64 + x67) + (x16 + min(v22-v24))))); ((((min(v27-v58) + ((min(v8-v74) + min(v24-v58)) + min(v27-v58))) + ((tanh((min(v40-v74) + (x63 + mean(v45-v46)))) + min(v27-v58)) + min(v27-v58))) + softplus(softplus(min(v16-v59)))) + min(v24-v72)); ((min(v40-v73) * min(v61-v73)) + -9.016)],0.0013910711690888694,0.09981418112109405
9,224,[((x13 + ((x60 + tanh((min(v1-v83) + ((min(v10-v103) + x84) * x84)))) * (max(v1-v103) + tanh((min(v1-v103) * (x102 + (min(v8-v71) + (mean(v102-v103) + min(v8-v71))))))))) + (x16 + (x63 + min(v3-v17)))); (softplus(min(v4-v103)) + (x71 + (sigmoid(((x25 + max(v7-v74)) * ((x82 + x100) + x96))) + ((x68 + (softplus(softplus(softplus(x69))) + mean(v102-v103))) + mean(v102-v103))))); ((x42 + tanh((min(v1-v103) + (((x43 + x43) * ((x82 + x82) * x82)) + (x70 * x1))))) + (x3 + (x42 + (((x16 * x75) + x42) + mean(v43-v44))))); (x85 + (((softplus(softplus(x63)) + (x67 + softplus(x16))) * ((x102 * x102) + ((x102 + min(v5-v103)) + -1.672))) + ((x85 + (x85 + x4)) + max(v7-v10)))); ((min(v1-v103) * 8.738) + (((min(v8-v16) * min(v1-v19)) + (min(v1-v93) * (min(v1-v81) * 4.103))) * x12)); ((((x84 * (min(v3-v58) + x44)) + x82) + min(v61-v83)) + ((x82 + (softplus(x82) + softplus(softplus((softplus((softplus((min(v40-v73) + (x44 * mean(v40-v41)))) + min(v61-v73))) + softplus(min(v32-v83))))))) + min(v61-v73))); (-1.319 + (((x64 + x16) + (x67 + min(v22-v24))) * (x82 + (((-7.593 * ((tanh(x78) + x44) + (tanh((min(v1-v103) * x14)) * x64))) + softplus(min(v6-v71))) + min(v10-v67))))); ((min(v8-v74) + (((min(v24-v58) + min(v27-v58)) + min(v27-v58)) + ((min(v27-v58) + tanh((mean(v45-v46) + (min(v40-v74) + (x50 + (min(v42-v76) + x62)))))) + min(v27-v58)))) + (softplus(softplus(min(v16-v59))) + min(v24-v72))); ((x74 * min(v61-v73)) + -9.016)],0.000702152934747098,0.09967410985515665
9,226,[((x13 + ((tanh((((x102 + min(v8-v71)) + (mean(v102-v103) + min(v8-v71))) * min(v1-v103))) + max(v1-v103)) * (x60 + tanh((min(v1-v83) + ((min(v10-v103) + x84) * x84)))))) + (x16 + (x63 + min(v3-v17)))); ((softplus(min(v5-v103)) + (softplus(softplus(softplus(x69))) + ((x71 + sigmoid(((x25 + max(v7-v74)) * ((x82 + x100) + x96)))) + x68))) + (mean(v102-v103) + mean(v102-v103))); (x42 + (((tanh(((min(v1-v103) + ((x43 + x43) * ((x82 + x82) * x82))) + (x1 * x69))) + x3) + (x42 + (x16 * x75))) + (x42 + mean(v43-v44)))); (((((x102 + (min(v1-v103) + min(v72-v103))) + -1.998) + (x102 * x102)) * ((softplus(softplus(x63)) + x67) + softplus(x16))) + (x85 + ((x85 + (x4 + x85)) + max(v7-v9)))); ((8.738 * min(v1-v103)) + (((x12 * min(v1-v19)) + (min(v1-v93) * (4.103 * min(v1-v81)))) * x12)); ((x84 * (min(v3-v58) + x44)) + ((x82 + (min(v61-v83) + x82)) + (min(v61-v73) + (softplus(x82) + softplus(softplus((softplus((softplus((min(v40-v73) + (x43 * mean(v40-v42)))) + min(v61-v73))) + softplus(min(v32-v83))))))))); ((((x64 + x67) + (x16 + min(v22-v24))) * ((min(v10-v67) + x82) + ((-7.593 * (tanh(x77) + (x44 + (x64 * tanh((min(v1-v103) * x14)))))) + softplus(min(v6-v71))))) + -1.319); ((((min(v27-v58) + min(v27-v58)) + (min(v8-v74) + min(v27-v58))) + (tanh((min(v40-v74) + ((x62 + min(v38-v77)) + (x51 + mean(v45-v46))))) + (min(v27-v58) + min(v27-v58)))) + (softplus(softplus(min(v16-v59))) + min(v24-v72))); ((min(v40-v73) * min(v67-v73)) + -9.016)],0.0025498966060496296,0.09916708646240725
9,228,[(((x13 + ((tanh(((x102 + (min(v8-v71) + (mean(v102-v103) + min(v8-v71)))) * min(v1-v103))) + max(v1-v103)) * (x60 + tanh((((min(v10-v103) + x84) * x84) + min(v1-v83)))))) + (x16 + x63)) + min(v3-v17)); ((((softplus(min(v5-v103)) + softplus(softplus(softplus(x69)))) + (x68 + (x71 + sigmoid((((x82 + (mean(v100-v101) + x100)) + x96) * (x25 + max(v7-v74))))))) + mean(v102-v103)) + mean(v102-v103)); (x42 + (((tanh((min(v1-v103) + (((x43 + x43) * ((x82 + x82) * x82)) + (x1 * x69)))) + x3) + (x42 + (x16 * x75))) + (x42 + x42))); (((x102 + (((min(v1-v103) + min(v72-v103)) + -1.972) + (x102 * x102))) * ((softplus(softplus(x63)) + x67) + softplus(x16))) + (x85 + (((x85 + x4) + x85) + max(v7-v9)))); ((8.413 * min(v1-v103)) + (((x12 * min(v1-v19)) + ((3.533 * min(v1-v81)) * min(v1-v93))) * x12)); ((((x84 * (min(v3-v58) + x44)) + x82) + (x82 + min(v61-v83))) + (softplus(x82) + (softplus(softplus((softplus((softplus((min(v40-v73) + (x43 * mean(v40-v42)))) + min(v61-v73))) + softplus(min(v32-v83))))) + min(v61-v73)))); (-1.264 + ((x64 + (x67 + (x16 + min(v22-v24)))) * ((min(v10-v67) + x82) + ((((tanh(x77) + x44) + (x64 * tanh((min(v1-v103) * x14)))) * -7.551) + softplus(min(v6-v71)))))); ((((min(v27-v58) + ((min(v27-v58) + min(v8-v74)) + min(v27-v58))) + tanh(((min(v40-v74) + (x62 + (min(v38-v77) + x51))) + mean(v45-v46)))) + (min(v27-v58) + min(v27-v58))) + (softplus(softplus(min(v16-v59))) + min(v24-v72))); (-8.544 + (min(v61-v73) * min(v40-v73)))],0.000965693880519627,0.09897574120573988
9,229,[((min(v3-v17) + ((x13 + x16) + x63)) + ((tanh(((x84 * (x84 + min(v10-v103))) + min(v2-v83))) + x60) * (tanh((min(v1-v103) * (((x102 + min(v8-v71)) + min(v8-v71)) + mean(v102-v103)))) + max(v1-v103)))); (x68 + (softplus(softplus(softplus(x69))) + (mean(v102-v103) + (sigmoid(((max(v7-v74) + x25) * ((x82 + (x96 + softplus(min(v73-v103)))) + mean(v96-v97)))) + ((softplus(min(v5-v103)) + mean(v102-v103)) + x71))))); ((tanh(((x70 * x7) + (min(v1-v103) + ((x43 + x43) * ((x82 + x82) * x82))))) + ((((x42 + x42) + x3) + mean(v43-v44)) + x42)) + (x16 * x75)); ((max(v7-v10) + (((softplus(x16) + (softplus(softplus(x63)) + x67)) * ((((x102 * x102) + x102) + (min(v4-v103) + min(v74-v103))) + -2.269)) + (x85 + x85))) + (x4 + x85)); ((8.478 * min(v1-v103)) + (x13 * ((3.826 * (min(v1-v85) * min(v1-v81))) + (min(v1-v19) * x14)))); (((softplus(x82) + (x84 * (min(v3-v58) + x44))) + (x82 + ((min(v61-v83) + softplus((softplus(min(v32-v83)) + softplus((min(v61-v73) + softplus((min(v40-v73) + softplus((x43 * mean(v41-v42)))))))))) + min(v61-v73)))) + x82); (-1.303 + (((softplus(min(v6-v71)) + (min(v10-v67) + x82)) + ((tanh(x78) + ((x64 * tanh((min(v1-v103) * x14))) + x44)) * -7.558)) * (x64 + (min(v22-v24) + (x67 + x16))))); ((((min(v27-v58) + min(v24-v72)) + (((min(v27-v58) + min(v27-v58)) + (min(v27-v58) + min(v27-v58))) + softplus(softplus(min(v16-v59))))) + tanh(((mean(v45-v46) + (min(v40-v74) + x62)) + min(v57-v72)))) + min(v8-v74)); ((min(v61-v83) * (min(v6-v71) + min(v61-v83))) + -15.556)],0.004784000088929481,0.0985033720589421
9,231,[(((max(v1-v103) + tanh((((x102 + min(v8-v71)) + (mean(v102-v103) + min(v8-v71))) * min(v1-v103)))) * (tanh((min(v2-v83) + (x84 * (min(v10-v103) + x84)))) + x60)) + (x63 + ((x13 + min(v3-v18)) + x16))); (softplus(softplus(softplus(x69))) + (mean(v102-v103) + ((sigmoid(((x24 + max(v7-v74)) * ((x82 + softplus(x96)) + ((mean(v96-v97) + x82) + x96)))) + mean(v102-v103)) + ((x68 + x71) + softplus(min(v5-v103)))))); (((tanh((min(v1-v76) + ((x82 + x82) * (x82 * (x43 + x43))))) + x42) + (x42 + ((x3 + mean(v43-v44)) + x42))) + (x75 * x16)); ((x85 + max(v7-v10)) + (((x85 + x85) + (((x67 + softplus(x16)) + softplus(softplus(x63))) * (((x102 + (min(v4-v103) + min(v74-v103))) + -2.259) + (x102 * x102)))) + x4)); ((min(v1-v103) * 8.440) + (x13 * ((min(v1-v81) * (3.816 * min(v1-v90))) + (x18 * min(v1-v19))))); (((min(v3-v58) + x44) * x84) + (((x82 + (min(v61-v83) + (softplus((softplus(min(v32-v83)) + softplus((softplus(softplus((min(v40-v73) + (mean(v41-v42) * x43)))) + min(v61-v73))))) + x82))) + min(v61-v73)) + softplus(x82))); (-1.316 + (((x64 + (min(v22-v24) + x67)) + x16) * (x82 + ((min(v10-v67) + softplus(min(v6-v71))) + (-7.578 * ((tanh(x78) + (x64 * tanh((x14 * min(v1-v103))))) + x44)))))); (((min(v27-v58) + softplus(softplus(min(v16-v59)))) + tanh((((x63 + (min(v40-v74) + min(v40-v73))) + x44) + (x54 + min(v57-v72))))) + (min(v8-v74) + (((min(v27-v58) + min(v24-v72)) + min(v27-v58)) + (min(v24-v58) + min(v27-v58))))); (((min(v61-v73) + min(v54-v74)) * min(v40-v74)) + -19.460)],0.0010722903137800458,0.09829234999327034
9,233,[(min(v3-v17) + (((x13 + x16) + x63) + ((tanh(((x84 * (x84 + min(v10-v103))) + min(v2-v83))) + x60) * (tanh((min(v1-v103) * ((x102 + (min(v8-v71) + min(v8-v71))) + mean(v102-v103)))) + max(v1-v103))))); ((x68 + (softplus(softplus(softplus(x69))) + (mean(v102-v103) + sigmoid(((max(v7-v74) + x25) * ((softplus(min(v73-v103)) + (x82 + x96)) + mean(v96-v97))))))) + (softplus(min(v5-v103)) + (mean(v102-v103) + x71))); ((tanh((((x70 * x7) + min(v1-v103)) + ((x43 + x43) * ((x82 + x82) * x82)))) + (((x42 + (x42 + x3)) + mean(v43-v44)) + x42)) + (x16 * x75)); (max(v7-v10) + ((((softplus(softplus(x63)) + x67) + softplus(x16)) * ((((x102 * x102) + (x102 + min(v4-v103))) + min(v74-v103)) + -2.269)) + ((x85 + x85) + (x4 + x85)))); ((min(v1-v103) * 8.478) + (x13 * (((4.336 * min(v1-v85)) * min(v1-v81)) + (min(v1-v19) * x17)))); (softplus(x82) + (((min(v3-v58) + x44) * x84) + ((min(v61-v83) + min(v61-v73)) + ((softplus((softplus(min(v32-v83)) + softplus((min(v61-v73) + softplus((min(v40-v73) + softplus((mean(v41-v42) * x43)))))))) + x82) + x82)))); (-1.303 + (((softplus(min(v6-v71)) + (min(v10-v67) + x82)) + ((tanh(x78) + ((x64 * tanh((min(v1-v103) * x14))) + x44)) * -7.558)) * ((x64 + x67) + (min(v22-v24) + x16)))); (min(v27-v58) + (min(v24-v72) + ((((min(v27-v58) + min(v27-v58)) + (min(v27-v58) + min(v27-v58))) + softplus(softplus(min(v16-v59)))) + (tanh((min(v40-v74) + ((x62 + ((min(v40-v74) + x44) + mean(v45-v46))) + min(v57-v72)))) + min(v8-v74))))); ((min(v61-v83) * (min(v6-v71) + min(v35-v79))) + -15.556)],0.0014396540049987122,0.09800974309401161
9,235,[(((min(v3-v17) + (x13 + x16)) + x63) + ((tanh(((x102 + (min(v8-v71) + (min(v8-v71) + mean(v102-v103)))) * min(v1-v103))) + max(v1-v103)) * (tanh(((x84 * (x84 + min(v10-v103))) + min(v2-v83))) + x60))); (((softplus(min(v5-v103)) + mean(v102-v103)) + x71) + (x68 + ((softplus(softplus(softplus(x69))) + mean(v102-v103)) + sigmoid(((max(v7-v74) + x25) * ((mean(v96-v97) + (mean(v96-v97) + x82)) + (softplus(min(v73-v103)) + x96))))))); (tanh((min(v1-v103) + (((x43 + x43) * ((x82 + x82) * x82)) + (x70 * x7)))) + (((x42 + (x3 + mean(v43-v44))) + (x42 + x42)) + (x16 * x75))); (((max(v7-v9) + (((softplus(softplus(x63)) + x67) + softplus(x16)) * (((x102 + min(v4-v103)) + ((x102 * x102) + min(v73-v103))) + -2.244))) + (x85 + x85)) + (x4 + x85)); ((7.812 * min(v1-v103)) + (x13 * (((3.882 * min(v1-v81)) * min(v1-v81)) + (x18 * min(v1-v19))))); (softplus(x82) + (((x82 + min(v61-v83)) + (softplus((softplus(min(v32-v83)) + softplus((min(v61-v73) + softplus(softplus((min(v40-v73) + (mean(v41-v42) * x43)))))))) + min(v61-v73))) + (((x44 + min(v3-v58)) * x84) + x82))); ((((softplus(min(v6-v71)) + (min(v10-v67) + x82)) + ((tanh(x78) + ((x64 * tanh((min(v1-v103) * x14))) + x44)) * -7.529)) * (x64 + ((min(v22-v24) + x16) + x67))) + -1.284); ((min(v27-v58) + min(v24-v72)) + (((min(v27-v58) + (min(v27-v58) + min(v24-v58))) + min(v27-v58)) + (softplus(softplus(min(v16-v59))) + (tanh(((x62 + ((min(v40-v74) + x44) + mean(v45-v46))) + (min(v40-v74) + min(v57-v72)))) + min(v8-v74))))); (((min(v6-v71) + min(v35-v79)) * min(v35-v79)) + -17.793)],0.001572592993940278,0.0977019684812701
9,237,[((x63 + (min(v3-v17) + x16)) + (x13 + ((tanh(((x102 + ((min(v8-v71) + mean(v102-v103)) + min(v8-v71))) * min(v1-v103))) + max(v1-v103)) * (tanh((min(v2-v83) + (x84 * (min(v10-v103) + x84)))) + x60)))); ((mean(v102-v103) + x68) + ((softplus(softplus(softplus(x69))) + sigmoid(((max(v7-v74) + x25) * ((x82 + mean(v96-v97)) + (softplus(min(v73-v103)) + (mean(v96-v97) + x96)))))) + (softplus(min(v5-v103)) + (mean(v102-v103) + x71)))); (((tanh(((min(v1-v103) + ((x43 + x43) * ((x82 + x82) * x82))) + (x70 * x7))) + (x42 + (x42 + x3))) + mean(v43-v44)) + (x42 + (x16 * x75))); ((x85 + (((softplus(softplus(x63)) + (softplus(x16) + x67)) * (((x102 * x102) + ((x102 + min(v4-v103)) + -2.366)) + min(v74-v103))) + (x85 + x85))) + (max(v7-v10) + x4)); ((x13 * (((min(v1-v81) * min(v1-v87)) * 4.147) + (min(v1-v19) * x18))) + (min(v1-v103) * 9.049)); (min(v61-v83) + (((softplus((softplus(min(v32-v83)) + softplus((softplus(softplus((min(v40-v73) + (mean(v41-v42) * x43)))) + min(v61-v73))))) + (min(v61-v73) + x82)) + ((x84 * (min(v3-v58) + x44)) + x82)) + softplus(x82))); (((((x64 + min(v22-v24)) + x67) + x16) * (softplus(min(v6-v71)) + (x82 + (min(v10-v67) + (-7.620 * ((tanh(x78) + (tanh((min(v1-v103) * x14)) * x64)) + x44)))))) + -1.342); ((((min(v27-v58) + min(v24-v72)) + ((min(v27-v58) + ((min(v27-v58) + min(v27-v58)) + min(v27-v58))) + softplus(softplus(min(v16-v59))))) + tanh(((x63 + min(v40-v74)) + (x44 + ((mean(v45-v46) + min(v40-v74)) + min(v57-v72)))))) + min(v8-v74)); ((((x60 + mean(v102-v103)) + min(v10-v103)) * min(v43-v81)) + -17.567)],0.000473628228485204,0.09760946348066407
9,238,[((x13 + x16) + (x63 + (min(v3-v17) + ((x60 + tanh((min(v2-v83) + (x84 * (min(v10-v103) + x84))))) * (tanh(((min(v8-v71) + (min(v8-v71) + (x102 + x102))) * min(v1-v103))) + max(v1-v103)))))); ((softplus(softplus(softplus(x70))) + softplus(min(v5-v103))) + (mean(v102-v103) + (((x68 + mean(v102-v103)) + x71) + sigmoid((((softplus(x71) + ((x82 + mean(v96-v97)) + x96)) + x96) * (max(v7-v74) + x25)))))); (((tanh((((x43 + x43) * ((x82 + x82) * x82)) + (min(v1-v103) + (x1 * x69)))) + x42) + (x16 * x75)) + ((x3 + (x42 + x42)) + x42)); (max(v7-v9) + ((x4 + (((softplus(x17) + tanh((x67 + softplus(softplus(x63))))) * ((((x102 * x102) + min(v74-v103)) + -2.284) + (x102 + min(v4-v103)))) + x85)) + (x85 + max(v57-v103)))); (((min(v75-v80) + 7.748) * min(v1-v103)) + (((min(v1-v19) * x17) + (min(v1-v93) * (3.564 * min(v1-v81)))) * x13)); (((x82 + x82) + softplus(x82)) + (((softplus((softplus(min(v32-v83)) + softplus((softplus(softplus(((mean(v40-v41) * x44) + min(v40-v73)))) + min(v61-v73))))) + min(v61-v73)) + (x84 * (x44 + min(v4-v66)))) + min(v61-v83))); (-1.244 + ((min(v10-v67) + ((((tanh(x77) + x44) + (tanh((min(v1-v103) * x14)) * x64)) * -7.521) + (x82 + softplus(min(v6-v71))))) * ((x16 + (x64 + x67)) + min(v22-v24)))); (((min(v24-v72) + min(v27-v58)) + (min(v27-v58) + (tanh((min(v40-v74) + (((x56 + min(v57-v72)) + mean(v45-v46)) + (x45 + min(v40-v74))))) + min(v27-v58)))) + (((min(v27-v58) + min(v27-v58)) + min(v8-v74)) + softplus(softplus(min(v16-v59))))); (((mean(v102-v103) + min(v74-v103)) * min(v1-v93)) + -14.862)],0.0005203031442614933,0.09755869017980487
9,240,[(((x13 + x16) + (x63 + min(v3-v17))) + ((x60 + tanh((min(v2-v83) + (x84 * (min(v10-v103) + x84))))) * (tanh(((min(v8-v71) + (min(v8-v71) + (x102 + x102))) * min(v1-v103))) + max(v1-v103)))); (softplus(softplus(softplus(x70))) + ((softplus(min(v5-v103)) + mean(v102-v103)) + (((x68 + mean(v102-v103)) + x71) + sigmoid(((softplus(x71) + (x82 + (mean(v96-v97) + (x96 + x96)))) * (max(v7-v74) + x25)))))); (((tanh((((x43 + x43) * ((x82 + x82) * x82)) + (min(v1-v103) + (x1 * x69)))) + x42) + (x16 * x75)) + ((x3 + (x42 + x42)) + x42)); (max(v7-v9) + (((x4 + (((softplus(x17) + tanh((x67 + softplus(softplus(x63))))) * (((x102 * x102) + (min(v74-v103) + -2.284)) + (x102 + min(v4-v103)))) + x85)) + x85) + max(v57-v103))); (((min(v75-v80) + 7.748) * min(v1-v103)) + ((((min(v1-v19) * x17) + (min(v1-v93) * (3.564 * min(v1-v81)))) * x13) + min(v1-v103))); ((x82 + (x82 + softplus(x82))) + ((softplus((softplus(min(v32-v83)) + softplus((softplus(softplus(((mean(v40-v41) * x44) + min(v40-v73)))) + min(v61-v73))))) + min(v61-v73)) + ((x84 * (x44 + min(v4-v66))) + min(v61-v83)))); (-1.244 + ((min(v10-v67) + (((-7.521 * (tanh(x77) + (x44 + (tanh((min(v1-v103) * x14)) * x64)))) + x82) + softplus(min(v36-v71)))) * (((x16 + x64) + x67) + min(v22-v24)))); (((min(v24-v72) + min(v27-v58)) + ((min(v27-v58) + tanh((min(v40-v74) + ((x56 + (min(v57-v72) + mean(v45-v46))) + (x45 + min(v40-v74)))))) + min(v27-v58))) + ((min(v27-v58) + (min(v27-v58) + min(v8-v74))) + softplus(softplus(min(v16-v59))))); (((mean(v102-v103) + min(v74-v103)) * min(v1-v93)) + -14.862)],0.00014614163522828105,0.09753017957356724
9,243,[((x63 + min(v3-v17)) + ((x13 + x16) + ((tanh(((x84 * (min(v10-v103) + x84)) + min(v2-v83))) + x60) * (tanh(((min(v8-v71) + ((min(v8-v71) + x102) + x102)) * min(v1-v103))) + max(v1-v103))))); (softplus(softplus(softplus(x70))) + (softplus(min(v5-v103)) + ((mean(v102-v103) + ((x68 + mean(v102-v103)) + x71)) + sigmoid(((x82 + (((mean(v96-v97) + x96) + x96) + softplus(x71))) * (max(v7-v74) + x25)))))); (((tanh(((min(v1-v103) + (x1 * x69)) + ((x43 + x43) * ((x82 + x82) * x82)))) + (x42 + (x16 * x75))) + x3) + ((x42 + x42) + x42)); (((max(v7-v9) + (x4 + (((softplus(x17) + x67) + softplus(softplus(x63))) * (((x102 * x102) + (min(v74-v103) + -2.284)) + (x102 + min(v1-v103)))))) + x85) + (x85 + max(v82-v103))); (((min(v76-v81) + 7.748) * min(v1-v103)) + ((((min(v1-v19) * x17) + ((min(v1-v93) * 3.564) * min(v1-v81))) * x13) + min(v1-v103))); (((x82 + x82) + softplus(x82)) + (((softplus((softplus(min(v32-v83)) + softplus((softplus(softplus(((mean(v40-v41) * x44) + min(v40-v73)))) + min(v61-v73))))) + min(v61-v73)) + (x84 * (x44 + min(v4-v66)))) + min(v61-v83))); (-1.244 + ((x64 + (min(v22-v24) + (x16 + x67))) * (min(v10-v67) + (((-7.521 * (tanh(x77) + (x44 + (tanh((x14 * min(v1-v103))) * x64)))) + x82) + softplus(min(v36-v71)))))); ((((min(v24-v72) + min(v27-v58)) + (min(v27-v58) + (tanh((min(v40-v74) + (((x56 + min(v57-v72)) + mean(v45-v46)) + (x45 + min(v40-v74))))) + min(v27-v58)))) + (min(v27-v58) + (min(v27-v58) + min(v8-v74)))) + softplus(softplus(min(v16-v59)))); (-14.862 + ((x98 * x3) + ((min(v40-v74) + min(v74-v103)) * min(v5-v103))))],3.625478662298e-05,0.09751957234287281
